x,y,timestamp
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:22 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:23 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:24 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:25 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:26 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:27 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:28 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:29 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
0.0,0.0,Fri Nov 22 07:48:30 2024
