x,y
-0.42732026106030274,0.1503542573245921
-0.42840790265421114,0.1441203033264812
-0.42940507311911935,0.13788505247374894
-0.4283994152777743,0.13106469158319486
-0.4253673995477369,0.12373991059383237
-0.43089139664141146,0.11891846588950401
-0.42571961815935266,0.11118814962113296
-0.42721439815545587,0.10529888845846451
-0.42862771223927304,0.09938954775248478
-0.42995929090462265,0.09346125436088791
-0.43120888023152626,0.08751513875547343
-0.4323762419346289,0.08155233480657535
-0.433461153408638,0.07557397956684357
-0.43545084132668016,0.06973935485278782
-0.4383513243730617,0.06400864388624804
-0.44216765214993026,0.05834188985336892
-0.4498829555022277,0.05305030213726939
-0.4495779617098509,0.046729532763690414
-0.44918441190289016,0.040427325159840405
-0.44770559709841234,0.0340690355477466
-0.4581140504573702,0.02850454164313094
-0.46445698923185424,0.02246571787458477
-0.47571638199725297,0.016429678641721526
-0.4858957433166069,0.010066181861025574
-0.49598816894347825,0.0034246498673482094
-0.4999880816461078,-0.0034522763280251277
-0.5078910384184744,-0.01052186134041193
-0.5386788063443502,-0.018604202530947158
-1.0048252616983315,-0.048603270257885446
-1.0040583052886827,-0.062474026664689215
-1.0030998840637517,-0.07633286984104384
-1.0019501807857765,-0.09017715703121014
-1.0006094146927482,-0.1040042482551435
-0.9990778414566044,-0.1178115068119142
-0.9973557531344748,-0.13159629978250229
-0.9954434781129887,-0.14535599853187137
-0.9933413810456546,-0.15908797921022563
-1.0058269335035999,-0.17536600672146097
-1.0033094454313016,-0.18923850872119177
-1.0006006353445063,-0.20307492465308605
-0.9977010197887378,-0.2168726160380767
-0.9946111516943922,-0.23062895178151674
-0.9913316202713002,-0.24434130867490497
-1.0033436803333289,-0.26205025568409834
-0.9697466759092814,-0.2676330865004939
-0.8910630778998678,-0.2592113840923426
-0.8281113367726034,-0.2533527345964872
-0.7655026202291462,-0.24580840226889397
-0.7174884925067188,-0.24136964837828287
-0.6848443845658464,-0.24096511127771358
-0.6523538438009309,-0.23970701394847838
-0.6200341908674976,-0.23759959720837434
-0.5879027128841736,-0.23464743916865527
-0.555976436292924,-0.23085536595576994
-0.5380449779300128,-0.23217155584504648
-0.5201859363058534,-0.23303772981147763
-0.5033152745591143,-0.2338776225610782
-0.48562219482201957,-0.23386332900356765
-0.4546049290872661,-0.22671209698960668
-0.42654892650558013,-0.22012724274213477
-0.4128818630970076,-0.22034645950418302
-0.40279467267339986,-0.22216313677792496
-0.39447513232422715,-0.2247339905622609
-0.3809905920353602,-0.2240762599113969
-0.367601411903231,-0.22309013451506662
-0.3568569902095007,-0.22336985416701027
-0.34953733904144096,-0.22556519181146303
-0.33889523619162554,-0.22538638635956318
-0.3308009671124773,-0.22665329164234618
-0.3178349531430153,-0.22428094312187866
-0.30742645179076117,-0.22335839611570552
-0.3003087251523611,-0.22458777704355065
-0.29004651928001773,-0.22322413447078865
-0.2838004927417912,-0.2247248807631104
-0.2736922690476304,-0.22293840276520707
-0.2690546159653752,-0.22541211441876263
-0.26212830077718324,-0.22584229939830364
-0.2514996057295597,-0.2228092127218882
-0.24544177163651512,-0.22356727923715106
-0.23649188713765043,-0.22146690031707622
-0.23197034299838884,-0.2233243335894445
-0.2260213519011409,-0.22369251520328656
-0.2166020844049502,-0.22037361013407988
-0.21215623867849975,-0.22189803349753895
-0.2063478050110364,-0.22187741039905096
-0.194857704373177,-0.22148468865755222
-0.19113060103133905,-0.22339447891389116
-0.1867484751771354,-0.22447495297417652
-0.1811154513029135,-0.2239222770477043
-0.17306148833450083,-0.22011297536269744
-0.16939834585569616,-0.22168718562553544
-0.16512870206222258,-0.22239945436706748
-0.15970193733058904,-0.22141430002208298
-0.15203937611961782,-0.21704612534539008
-0.14790301882473458,-0.21747115450588528
-0.142682317688236,-0.21615447704853313
-0.13590864856817333,-0.21220942789410455
-0.13296534131378604,-0.21406592454680587
-0.12999667877437251,-0.2158816007685764
-0.12700322704696293,-0.2176561103264229
-0.11709747127273117,-0.20720083212125026
-0.11518498980403395,-0.21055264317724431
-0.11039543079185744,-0.20858775020475587
-0.10522693003871073,-0.2056411827881572
-0.10636596616035951,-0.21514246133167816
-0.10166189409974567,-0.212980891075358
-0.09661986221020924,-0.20982279449660418
-0.09168482786903756,-0.20656691545477268
-0.0903957565243514,-0.2114913925474504
-0.08518496487785822,-0.20717027985763858
-0.0834185224819369,-0.21111690894145432
-0.07694925558899003,-0.20289851874361628
-0.07721507995826198,-0.21240016395688932
-0.07558933480848201,-0.21722397285401257
-0.07068907756999539,-0.2125536577192625
-0.0686545616675746,-0.21636901417785526
-0.06276770542252377,-0.2077238840385106
-0.05851328267053895,-0.20376504776255938
-0.05674479272612088,-0.20841312559168396
-0.05261466016413339,-0.20433476362130015
-0.05049592214858235,-0.2079571169968578
-0.04917712404750323,-0.21545906998604172
-0.04598817513977903,-0.21513969234614086
-0.042817464143427256,-0.21477351641801012
-0.03948371982782399,-0.21337767622835155
-0.03569168984775706,-0.2089739271162123
-0.03342153462466745,-0.21339869597482924
-0.029766214751195792,-0.20888985266820775
-0.025477599896344925,-0.198370595340173
-0.02353167592083786,-0.20565811718980834
-0.020689548776118828,-0.20596345187712523
-0.01775727577958264,-0.20523323136158117
-0.014776696474437117,-0.20346411891266208
-0.012669565771362315,-0.21562811626406833
-0.009466476413825371,-0.21078753263100344
-0.006244202900530868,-0.20090299137361464
-0.0036247318848657223,-0.2099687085377921
-0.0007318834319834375,-0.21199873415943427
0.0022370528999510974,-0.21598842102008217
0.005098552762407451,-0.21093838637879261
0.008162729146159092,-0.21484499386926914
0.010818125694403886,-0.20871983805432276
0.013764802143763554,-0.209548389323823
0.01681573237924345,-0.2113320375217874
0.02019774785045157,-0.21605797329842494
0.022752046943692164,-0.21178135932309858
0.026397535350764542,-0.21740323989682417
0.02899438889661135,-0.21404515372448288
0.03120779965722875,-0.20867935050913428
0.03457106926232326,-0.21118911390822243
0.03871014586542954,-0.2175833747691002
0.04470392332292472,-0.2164314201043176
0.04747252581622966,-0.2148170355630729
0.04997586125433797,-0.21219427656036385
0.05217323950430015,-0.20857361917900064
0.056840681530418234,-0.21459994919256567
0.05979862114398403,-0.21379458875184953
0.06274515770267626,-0.21294845962147857
0.06597558456105815,-0.21301695806129556
0.07014685998703463,-0.21588982645790208
0.07473194325764969,-0.21963409015770136
0.07641704463526974,-0.21481255862628384
0.08181303745551673,-0.2202989483001687
0.0841251860974684,-0.21728311231560704
0.08562199722881096,-0.212390853318383
0.0912533548112273,-0.21764380512869572
0.09385067980211849,-0.2154461640887078
0.09599280162581116,-0.21230727700556584
0.09721723456923957,-0.20733984249408224
0.10356700455859386,-0.21317335012944535
0.10695016078934268,-0.21261624048350677
0.11033758775210943,-0.21200616310890374
0.11420234897932792,-0.21222351867489908
0.11566405787153332,-0.20800439497014775
0.11952131812419807,-0.20812172385153263
0.12085403181624739,-0.2038708037763337
0.1320059052853041,-0.215831963587729
0.1355071927247137,-0.21483436605402095
0.1400962285808869,-0.21545776005929895
0.1463979594853683,-0.218487170053788
0.14712877427916882,-0.2131528219567382
0.1546931142834999,-0.21762131081009675
0.15827403008904425,-0.2162714381918204
0.1618470337858159,-0.2148639902816056
0.16602387856896053,-0.21418933349238756
0.1714597022720255,-0.21500365991081147
0.18012032874283782,-0.21957384282974254
0.18442488456342188,-0.21859430365586524
0.190047142435151,-0.21904811985574388
0.20143121442304807,-0.2196120910725835
0.2051306262321561,-0.21753717656424376
0.20950706287147997,-0.21611985108465578
0.21529498078502696,-0.21603952326330225
0.22398247327382306,-0.21863404958146468
0.2284305381713641,-0.2168974129138103
0.2343423100647271,-0.2164363309710101
0.2440039155453722,-0.21919419504591198
0.24851359683326982,-0.21711978455126016
0.2545363805347741,-0.2162573125948964
0.2644369381232886,-0.21845389023262296
0.26898765440704564,-0.21603388843894764
0.2758863982601896,-0.21537569752108746
0.28680087168851043,-0.2175896833454964
0.29380286297032365,-0.2165753556438586
0.30489604055452946,-0.21831950085636123
0.31198677691552856,-0.21694295887605536
0.3224121535075874,-0.21764972354143247
0.3295692324286812,-0.21591691955854247
0.34095894909587793,-0.21670949770908793
0.3490266212467904,-0.21512883286184814
0.3622653863918275,-0.21644348494657753
0.3730087100684704,-0.21592938030905445
0.3811885833443415,-0.21369199693515822
0.39465050763909604,-0.21413074902172113
0.4064243114278174,-0.2133079257814097
0.41468182258338737,-0.2103900885138348
0.428322925336572,-0.20992491469930563
0.44112427090284595,-0.20869447278845907
0.4548811665218302,-0.2075647473530584
0.47967378968264524,-0.2109242612830651
0.496353831258435,-0.21012816791534503
0.5140269400408919,-0.20928763186470456
0.5457380497415207,-0.21346196542601917
0.5636133936342941,-0.21152763464754798
0.580595541362702,-0.20880085570603246
0.6278657637263352,-0.2160568193291756
0.6450391798384917,-0.21205066297979486
0.707066579302009,-0.2216705832704174
0.74072403121223,-0.2210359982750872
0.7735308506852364,-0.2192397209491225
0.820910260833932,-0.22046855600907075
0.8694318959264528,-0.22067443183240695
0.9181070699199394,-0.21958009692648892
0.9961798368772078,-0.22375609281980732
1.0608278965828557,-0.2229353162320875
1.1246501952226489,-0.22017720539257277
1.2190887272286013,-0.22123196644959967
1.3295343728590163,-0.22235666188332265
1.924044178560034,-0.2403643892740423
1.9579909057114355,-0.21719052897310576
1.944878013509077,-0.1885881694623214
1.9323482190658332,-0.1604724305136004
1.9343799036432947,-0.1337737981175584
1.90508998147097,-0.10533818578829704
1.9063629294650573,-0.07902121264341268
1.891278420732094,-0.05224733206170783
1.8768210112405859,-0.02591901046227771
